2019/1/2 21:51:00,2,05中正區,中正區中華路1段與武昌街1段口,0,2,2,2,6,50,4,2,121.5079842,25.04468303
2019/1/2 22:15:00,2,01大同區,大同區延平河濱公園淡水河橋下堤外便道PD10M處,0,1,2,2,6,0,15,22,121.5082363,25.0768179
2019/1/2 22:20:00,2,08士林區,士林區前港街(百齡國小旁),0,1,7,2,6,50,14,9,121.5185567,25.0851396
2019/1/2 22:21:00,2,10文山區,文山區木新路3段與樟新街口,0,1,2,2,6,50,14,9,121.5548666,24.9801832
2019/1/2 22:42:00,2,03中山區,中山區中山北路3段與德惠街口,0,1,2,2,6,50,3,1,121.5225367,25.06679559
2019/1/2 22:50:00,2,01大同區,大同區民權西路225巷與民權西路口,0,1,2,2,6,50,5,2,121.5121261,25.0638489
2019/1/2 22:50:00,2,05中正區,中正區汀州路1段210號,0,2,4,2,6,50,14,9,121.5095,25.02805
2019/1/2 23:30:00,2,09北投區,北投區石牌路1段139號,0,1,2,2,6,50,14,9,121.5141752,25.1149914
2019/1/3 00:30:00,2,03中山區,中山區錦州街4巷,0,1,2,2,6,50,14,9,121.5236021,25.0602326
2019/1/3 00:45:00,2,05中正區,中正區中華路2段與廣州街口,0,5,6,2,6,50,4,1,121.5066003,25.0360166
2019/1/3 02:02:00,2,08士林區,士林區承德路4段與大南路口,0,2,2,2,6,50,4,2,121.5214986,25.0887876
2019/1/3 03:56:00,2,04大安區,大安區大安路1段與敦化南路1段252巷口,0,1,2,2,6,30,4,1,121.546082,25.03976716
2019/1/3 07:18:00,2,04大安區,大安區四維路160巷6號,0,1,2,2,6,10,14,9,121.5477252,25.0287085
2019/1/3 07:50:00,2,05中正區,中正區牯嶺街與牯嶺街95巷口,0,1,2,2,6,50,4,1,121.5190115,25.02600015
2019/1/3 08:05:00,2,06松山區,松山區南京東路4段107號,0,1,3,2,6,50,14,7,121.5550162,25.05170148
2019/1/3 08:25:00,2,08士林區,士林區通河西街1段與堤外便道口,0,1,2,2,7,50,14,9,121.5130979,25.0837218
2019/1/3 08:29:00,2,12內湖區,內湖區康寧路3段與成功路5段450巷23弄口,0,3,3,2,6,50,3,2,121.6074876,25.0735231
2019/1/3 08:41:00,2,10文山區,文山區新光路2段124燈桿,0,1,2,2,6,50,14,9,121.5766127,24.99649097
2019/1/3 09:10:00,2,07信義區,信義區基隆路汽機車混合地下道往北,0,1,2,2,7,50,6,11,121.5622402,25.037077
2019/1/3 10:00:00,2,11南港區,南港區研究院路1段與研究院路1段101巷口,0,1,2,2,6,50,4,1,121.6160181,25.0486775
2019/1/3 10:00:00,2,07信義區,信義區基隆路車行地下道(往南),0,1,2,2,6,50,7,9,121.5629463,25.0386999
2019/1/3 10:14:00,2,07信義區,信義區松壽路與市府路口,0,1,2,2,6,50,4,1,121.5636227,25.0359038
2019/1/3 10:23:00,2,05中正區,中正區汀州路1段239號,0,1,2,2,6,50,14,9,121.5131691,25.02641853
2019/1/3 11:46:00,2,02萬華區,萬華區環河南路1段與成都路口,0,1,1,2,6,50,3,2,121.5008163,25.04398427
2019/1/3 12:02:00,2,07信義區,信義區莊敬路323號,0,1,3,2,6,30,14,9,121.5635997,25.0280814
2019/1/3 12:08:00,2,04大安區,大安區大安路1段與敦化南路1段236巷口,0,1,2,2,6,30,4,1,121.5460947,25.0405575
2019/1/3 12:08:00,2,04大安區,大安區大安路1段與敦化南路1段236巷口,0,1,3,3,6,30,4,1,121.5460947,25.0405575
2019/1/3 12:12:00,2,11南港區,南港區東新街118巷79號,0,1,2,2,8,40,12,9,121.5895144,25.04569362
2019/1/3 12:15:00,2,07信義區,信義區忠孝東路5段790巷與忠孝東路5段790巷68弄口,0,1,2,2,6,30,4,2,121.5834185,25.04073671
2019/1/3 12:24:00,2,08士林區,士林區基河路劍潭捷運站1號出口旁,0,1,2,2,7,50,14,7,121.5250359,25.08543075
2019/1/3 12:37:00,2,05中正區,中正區汀州路2段與金門街口,0,1,2,2,8,30,4,1,121.5037815,25.03113584
2019/1/3 12:46:00,2,08士林區,士林區愛富二街7號,0,2,2,2,6,30,14,9,121.5444061,25.1386287
2019/1/3 13:05:00,2,02萬華區,萬華區和平西路3段235號,0,1,2,2,6,50,14,9,121.4958451,25.035631
2019/1/3 13:10:00,2,03中山區,中山區中山北路2段與長春路口,0,1,1,2,6,0,4,1,121.5227109,25.0550005
2019/1/3 13:10:00,2,03中山區,中山區民權東路2段24號,0,1,2,2,6,50,14,8,121.5284948,25.0624254
2019/1/3 13:30:00,2,10文山區,文山區木新路2段與木新路2段111巷口,0,1,2,2,6,50,3,1,121.5698237,24.9844096
2019/1/3 13:34:00,2,10文山區,文山區木柵路4段77號,0,1,2,2,6,50,15,9,121.5719112,24.9959139
2019/1/3 13:48:00,2,12內湖區,內湖區金湖路與金湖路14巷口,0,1,2,2,6,50,4,1,121.5957345,25.0835059
2019/1/3 14:05:00,2,07信義區,信義區松壽路12號與無名巷口對面,0,1,2,2,7,50,3,2,121.5662811,25.03586569
2019/1/3 14:22:00,2,04大安區,大安區和平東路3段228巷與和平東路3段口,0,1,2,2,6,50,4,1,121.5546294,25.02233176
2019/1/3 14:35:00,2,09北投區,北投區明德路301號,0,1,2,2,8,50,14,9,121.52109,25.1152816
2019/1/3 14:39:00,2,12內湖區,內湖區民權東路6段與瑞光路口口,0,2,3,2,6,50,4,2,121.5842072,25.06890579
2019/1/3 14:45:00,2,10文山區,文山區辛亥路4段與辛亥路4段252巷口口,0,1,2,2,6,40,3,1,121.5548222,25.00131593
2019/1/3 14:46:00,2,08士林區,士林區延平北路7段176巷,0,1,2,2,8,40,14,9,121.4907931,25.102792
2019/1/3 14:55:00,2,05中正區,中正區北平東路與紹興北街口,0,1,2,2,7,50,3,1,121.5256048,25.045956
2019/1/3 14:56:00,2,05中正區,中正區徐州路15號,0,1,2,2,7,50,14,7,121.5212709,25.0414462
2019/1/3 15:03:00,2,09北投區,北投區中央北路3段122號,0,3,3,2,8,50,14,9,121.4834365,25.13736012
2019/1/3 15:09:00,2,10文山區,文山區辛亥路5段25巷與辛亥路5段口,0,2,2,2,6,30,4,1,121.5540479,24.9998675
2019/1/3 15:32:00,2,05中正區,中正區新生南路1段與新生南路1段140巷口,0,1,2,2,7,50,3,2,121.532581,25.03612564
2019/1/3 15:36:00,2,02萬華區,萬華區桂林路與西昌街口,0,1,2,2,8,50,4,2,121.5004288,25.0385694
